-2.07616	-16.0741
-5.34824	-5.79597
-7.52759	1.61755
4.93238	6.63129
-1.86356	0.328873
-1.77082	-6.80658
0.857244	9.88045
0.760965	5.35852
7.89591	-1.21732
1.82155	1.26199
1.15265	2.41832
-0.182436	0.467875
-1.80881	-1.03958
0.879924	-21.3661
-10.0704	-14.3632
-17.2461	-16.4553
-17.9277	-9.28056
-15.9408	7.12167
5.05039	-18.6691
-21.1822	-0.0834338
3.18432	-14.1376
-14.7061	-1.18477
0.389008	-3.4307
-0.113406	-10.8593
-12.2588	0.108875
-1.64274	-8.87034
-6.81029	-5.7117
-6.43329	-6.09576
-6.4653	0.863609
2.70494	-10.875
-11.0503	-11.4965
-9.98559	-0.115441
1.05743	-24.3022
-24.6594	-4.15979
-12.8674	-7.30494
2.41879	-7.67836
-13.991	-7.02121
-5.69964	-5.75209
-6.90438	-5.38107
-5.08886	4.33591
7.45026	-4.80725
-4.09683	-2.90063
-1.03251	-2.34913
-2.70714	-7.5557
-7.68186	2.08594
0.390015	-19.8374
-18.7709	-5.5494
-4.65898	-13.6189
-17.3528	-29.2375
-29.167	-5.51418
-5.08183	-9.51502
-10.7684	3.42651
2.36628	-9.64189
-6.81517	-5.3559
-9.03896	-3.83128
0.511591	-1.9107
-8.5818	-0.438424
-0.472244	-8.55686
-9.03533	0.433194
-1.49708	-6.57051
-7.50595	1.10765
-1.32239	-10.9526
-11.0448	-9.2558
-10.1471	-4.19411
-2.18139	-18.8762
-18.5613	-3.46535
-4.64387	-0.556246
0.17202	-10.7031
-11.5684	-9.38619
-6.47136	-3.25281
-1.97797	-9.51732
-7.72249	2.26251
2.74006	-4.26942
-4.74669	-0.47271
2.35452	1.89493
-0.395981	-4.80699
-6.1429	2.3711
0.0353413	-12.9461
-13.048	-6.40225
-7.57008	-14.8881
-14.2811	-21.9759
-23.6082	2.25185
2.49329	-5.88315
-5.83547	-7.94528
-2.76214	-6.07553
-7.68338	-4.74271
-0.83469	-2.74219
-4.54805	1.12733
2.93151	-0.449971
2.48443	0.00620175
1.3137	-5.24348
-3.15822	-4.19925
-5.27727	-4.93448
2.07455	-24.8622
-23.6069	-1.32587
-1.72784	1.36907
-2.88258	-8.08716
-15.5104	-3.49399
-7.16801	-8.51605
-11.2845	-6.41599
-2.15086	-4.2518
-8.39906	-3.87118
2.09513	-1.70426
-7.8957	5.4195
-1.00629	6.57604
8.03382	-4.31921
-6.56104	4.392
0.999915	-4.55827
-3.63849	-0.49195
1.75041	-11.2727
-19.4047	-7.07887
-6.46522	-3.61684
-12.9439	-9.05729
-3.08186	-6.82768
-10.8379	-1.44502
0.140464	-0.921749
-4.41572	-0.953002
4.49501	11.1412
6.47255	-6.38196
-9.3102	3.04535
12.1922	0.66865
0.739526	0.655512
0.486822	-0.972999
2.86222	-5.74775
-3.61352	0.132198
0.0371104	-22.3782
-19.7997	-5.35512
-4.71454	10.1343
1.31204	-4.24982
-11.6152	-1.64834
-2.16561	-5.11724
-1.99246	0.602041
-1.91549	-15.956
-9.8558	0.839222
-3.81604	-3.4343
-7.05639	-1.00278
4.1877	7.68026
3.78106	-5.35799
-3.90137	3.14716
2.3685	-4.57788
-4.39924	2.69401
2.68458	-17.7442
-17.8225	-16.0204
-20.1034	-6.47677
-4.91779	-3.15054
-2.44619	-2.17279
-5.74396	-7.98689
-6.71799	-3.91765
-2.78608	-11.4112
-11.9447	-2.10207
-7.12337	6.18962
0.434531	-2.70094
1.81049	-8.06137
-9.48466	-1.65856
-4.50899	1.54316
3.18517	1.49512
-3.9983	2.81207
-4.57327	-17.0035
-23.4117	-3.60864
-6.10241	0.23272
0.194774	-12.7224
-14.0467	0.268275
-11.9153	-7.53261
-19.2562	-4.74936
-5.58046	-22.8038
-23.115	-12.817
-4.186	-9.50805
-6.28873	-10.0511
-8.6291	2.87508
-3.60857	-2.81155
-7.52906	1.96452
0.741925	-5.6959
-9.23082	3.56346
3.55463	-16.1865
-9.28175	-19.8979
-18.5387	2.66155
2.39412	1.20281
0.977745	-11.1102
-10.4463	-12.9635
-16.2317	-12.2751
-16.0776	-6.82386
-9.33856	-5.42794
-1.27463	-5.35792
-1.65709	5.17872
8.72583	1.4328
-2.7588	6.57848
9.09178	-1.72988
-4.54405	-1.80644
1.4715	2.74721
1.02736	-24.5517
-23.4067	-10.2241
-13.328	2.5412
0.228094	-4.57913
-5.74173	0.0781518
-2.99232	-4.16063
0.249926	2.37226
2.63892	-2.45008
0.469781	6.95714
2.87487	1.96083
1.24872	6.32504
8.30607	8.90153
-0.425028	-2.2837
-3.48911	0.200063
-1.95469	-2.54747
-3.62999	-2.43308
0.986785	-15.3561
-15.9	-15.5472
-11.6008	-7.49557
-8.07	-10.579
-13.994	-10.0806
